 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 16
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
      5001  3.5661E-03 -9.9142E-04 -8.1388E-04  2.1001E-03  1.5297E-04 -6.2114E-05
      5002  3.3541E-03 -1.0134E-03 -1.0062E-03  1.9455E-03  2.1542E-04  1.0393E-04
      5003  2.1344E-03 -6.3242E-04 -6.3604E-04  2.0134E-03  4.5813E-05  1.1177E-04
      5004  1.1486E-03 -3.4851E-04 -3.3905E-04  2.1456E-03 -1.2548E-05  9.0351E-05
      5005 -3.8078E-05  5.8414E-06  1.7073E-05  1.8726E-03 -7.0153E-06  1.0847E-04
      5006 -9.4634E-04  2.7128E-04  2.9575E-04  1.7878E-03  2.9461E-06  9.6386E-05
      5007 -1.8529E-03  5.4157E-04  5.6623E-04  1.4254E-03 -2.6395E-06  9.9124E-05
      5008 -2.5285E-03  7.3950E-04  7.7307E-04  1.2612E-03  1.5581E-06  8.2275E-05
      5009 -3.0592E-03  8.9948E-04  9.2984E-04  8.2795E-04 -3.7840E-06  7.9625E-05
      5010 -3.4251E-03  1.0057E-03  1.0422E-03  5.9550E-04 -1.6691E-08  6.3143E-05
      5011 -3.5291E-03  1.0404E-03  1.0702E-03  1.6674E-04 -3.9580E-06  5.7195E-05
      5012 -3.5554E-03  1.0467E-03  1.0784E-03 -8.5630E-05 -1.3479E-06  4.1594E-05
      5013 -3.2685E-03  9.6639E-04  9.8894E-04 -4.2427E-04 -3.1958E-06  3.5272E-05
      5014 -2.9959E-03  8.8550E-04  9.0493E-04 -6.3724E-04 -2.1119E-06  2.1275E-05
      5015 -2.4433E-03  7.2649E-04  7.3616E-04 -8.0760E-04 -1.4271E-06  1.7991E-05
      5016 -1.9822E-03  5.9172E-04  5.9343E-04 -9.2209E-04 -2.1130E-06  6.5100E-06
      5017 -1.3675E-03  4.1608E-04  4.0604E-04 -8.6881E-04  1.3120E-06  8.5781E-06
      5018 -8.8837E-04  2.8073E-04  2.5567E-04 -8.3740E-04 -4.1126E-08 -1.5906E-06
      5019 -4.5561E-04  1.4972E-04  1.2920E-04 -5.3460E-04  1.1537E-05  1.3983E-05
      5020 -1.5672E-04  6.8391E-05  3.5455E-05 -3.2408E-04  2.2931E-05  1.1474E-05
      5021 -1.5672E-04  6.8391E-05  3.5455E-05 -3.2408E-04  2.2931E-05  1.1474E-05
      5051  3.5661E-03 -9.9142E-04 -8.1388E-04  2.1001E-03  1.5297E-04 -6.2114E-05
      5053  2.1344E-03 -6.3242E-04 -6.3604E-04  2.0134E-03  4.5813E-05  1.1177E-04
      5055 -3.8078E-05  5.8414E-06  1.7073E-05  1.8726E-03 -7.0153E-06  1.0847E-04
      5057 -1.8529E-03  5.4157E-04  5.6623E-04  1.4254E-03 -2.6395E-06  9.9124E-05
      5059 -3.0592E-03  8.9948E-04  9.2984E-04  8.2795E-04 -3.7840E-06  7.9625E-05
      5061 -3.5291E-03  1.0404E-03  1.0702E-03  1.6674E-04 -3.9580E-06  5.7195E-05
      5063 -3.2685E-03  9.6639E-04  9.8894E-04 -4.2427E-04 -3.1958E-06  3.5272E-05
      5065 -2.4433E-03  7.2649E-04  7.3616E-04 -8.0760E-04 -1.4271E-06  1.7991E-05
      5067 -1.3675E-03  4.1608E-04  4.0604E-04 -8.6881E-04  1.3120E-06  8.5781E-06
      5069 -4.5561E-04  1.4972E-04  1.2920E-04 -5.3460E-04  1.1537E-05  1.3983E-05
      5071 -1.5672E-04  6.8391E-05  3.5455E-05 -3.2408E-04  2.2931E-05  1.1474E-05
      5101  3.1984E-12 -1.0481E-12 -9.3489E-13  2.1001E-03  1.5297E-04 -4.3013E-13
      5102  4.2319E-12 -1.4781E-12 -1.5738E-12  1.9455E-03  2.1542E-04 -3.8324E-13
      5103  2.6253E-12 -9.8220E-13 -6.7959E-13  2.0134E-03  4.5813E-05 -9.4905E-13
      5104  2.2237E-12 -7.5074E-13 -5.8082E-13  2.1456E-03 -1.2548E-05 -7.0400E-13
      5105  3.4608E-13 -3.3345E-14 -3.1634E-13  1.8726E-03 -7.0153E-06 -1.5571E-12
      5106 -1.0834E-12  4.8706E-13 -1.1396E-12  1.7878E-03  2.9461E-06 -2.3283E-12
      5107 -2.1299E-12  6.8785E-13 -3.7503E-13  1.4254E-03 -2.6395E-06 -1.9039E-12
      5108 -3.5882E-12  1.1764E-12  8.1898E-14  1.2612E-03  1.5581E-06 -1.4308E-12
      5109 -3.4084E-12  1.0534E-12  8.5181E-13  8.2795E-04 -3.7840E-06 -5.4665E-13
      5110 -4.7019E-12  1.3485E-12  1.6731E-12  5.9550E-04 -1.6692E-08 -5.0666E-13
      5111 -3.8001E-12  1.2022E-12  1.2014E-12  1.6674E-04 -3.9580E-06  1.8567E-13
      5112 -4.6465E-12  1.4466E-12  1.2360E-12 -8.5630E-05 -1.3479E-06  3.8164E-13
      5113 -3.6801E-12  9.2505E-13  8.7986E-13 -4.2427E-04 -3.1958E-06  5.2034E-13
      5114 -4.1084E-12  1.0449E-12  5.0648E-13 -6.3724E-04 -2.1119E-06  6.2198E-13
      5115 -2.4865E-12  7.2886E-13  2.4797E-13 -8.0760E-04 -1.4271E-06  9.4966E-13
      5116 -1.9909E-12  5.6428E-13  7.0340E-13 -9.2209E-04 -2.1130E-06  1.1069E-12
      5117 -1.1033E-12  2.4584E-13  8.2209E-14 -8.6881E-04  1.3119E-06  1.0533E-12
      5118 -4.3106E-13  4.7499E-14  8.2357E-14 -8.3740E-04 -4.1126E-08  1.3731E-12
      5119 -1.5029E-13 -5.4348E-14 -2.4183E-13 -5.3460E-04  1.1537E-05  3.5530E-13
      5120  3.6323E-13 -1.8658E-14 -9.0431E-13 -3.2408E-04  2.2931E-05  2.1555E-13
      5121  3.6323E-13 -1.8658E-14 -9.0431E-13 -3.2408E-04  2.2931E-05  2.1555E-13
      5151 -3.5661E-03  9.9142E-04  8.1388E-04  2.1001E-03  1.5297E-04  6.2114E-05
      5153 -2.1344E-03  6.3242E-04  6.3604E-04  2.0134E-03  4.5813E-05 -1.1177E-04
      5155  3.8078E-05 -5.8414E-06 -1.7073E-05  1.8726E-03 -7.0153E-06 -1.0847E-04
      5157  1.8529E-03 -5.4157E-04 -5.6623E-04  1.4254E-03 -2.6395E-06 -9.9124E-05
      5159  3.0592E-03 -8.9948E-04 -9.2984E-04  8.2795E-04 -3.7840E-06 -7.9625E-05
      5161  3.5291E-03 -1.0404E-03 -1.0702E-03  1.6674E-04 -3.9580E-06 -5.7195E-05
      5163  3.2685E-03 -9.6639E-04 -9.8894E-04 -4.2427E-04 -3.1958E-06 -3.5272E-05
      5165  2.4433E-03 -7.2649E-04 -7.3616E-04 -8.0760E-04 -1.4271E-06 -1.7991E-05
      5167  1.3675E-03 -4.1608E-04 -4.0604E-04 -8.6881E-04  1.3119E-06 -8.5781E-06
      5169  4.5561E-04 -1.4972E-04 -1.2920E-04 -5.3460E-04  1.1537E-05 -1.3983E-05
      5171  1.5672E-04 -6.8391E-05 -3.5455E-05 -3.2408E-04  2.2931E-05 -1.1474E-05
      5201 -3.5661E-03  9.9142E-04  8.1388E-04  2.1001E-03  1.5297E-04  6.2114E-05
      5202 -3.3541E-03  1.0134E-03  1.0062E-03  1.9455E-03  2.1542E-04 -1.0393E-04
      5203 -2.1344E-03  6.3242E-04  6.3604E-04  2.0134E-03  4.5813E-05 -1.1177E-04
      5204 -1.1486E-03  3.4851E-04  3.3905E-04  2.1456E-03 -1.2548E-05 -9.0351E-05
      5205  3.8078E-05 -5.8414E-06 -1.7073E-05  1.8726E-03 -7.0153E-06 -1.0847E-04
      5206  9.4634E-04 -2.7128E-04 -2.9575E-04  1.7878E-03  2.9461E-06 -9.6386E-05
      5207  1.8529E-03 -5.4157E-04 -5.6623E-04  1.4254E-03 -2.6395E-06 -9.9124E-05
      5208  2.5285E-03 -7.3950E-04 -7.7307E-04  1.2612E-03  1.5581E-06 -8.2275E-05
      5209  3.0592E-03 -8.9948E-04 -9.2984E-04  8.2795E-04 -3.7840E-06 -7.9625E-05
      5210  3.4251E-03 -1.0057E-03 -1.0422E-03  5.9550E-04 -1.6692E-08 -6.3143E-05
      5211  3.5291E-03 -1.0404E-03 -1.0702E-03  1.6674E-04 -3.9580E-06 -5.7195E-05
      5212  3.5554E-03 -1.0467E-03 -1.0784E-03 -8.5630E-05 -1.3479E-06 -4.1594E-05
      5213  3.2685E-03 -9.6639E-04 -9.8894E-04 -4.2427E-04 -3.1958E-06 -3.5272E-05
      5214  2.9959E-03 -8.8550E-04 -9.0493E-04 -6.3724E-04 -2.1118E-06 -2.1275E-05
      5215  2.4433E-03 -7.2649E-04 -7.3616E-04 -8.0760E-04 -1.4271E-06 -1.7991E-05
      5216  1.9822E-03 -5.9172E-04 -5.9343E-04 -9.2209E-04 -2.1130E-06 -6.5100E-06
      5217  1.3675E-03 -4.1608E-04 -4.0604E-04 -8.6881E-04  1.3119E-06 -8.5781E-06
      5218  8.8837E-04 -2.8073E-04 -2.5567E-04 -8.3740E-04 -4.1127E-08  1.5907E-06
      5219  4.5561E-04 -1.4972E-04 -1.2920E-04 -5.3460E-04  1.1537E-05 -1.3983E-05
      5220  1.5672E-04 -6.8391E-05 -3.5455E-05 -3.2408E-04  2.2931E-05 -1.1474E-05
      5221  1.5672E-04 -6.8391E-05 -3.5455E-05 -3.2408E-04  2.2931E-05 -1.1474E-05
 #### STRESS
     NODE     S11         S22         S33         S12         S23         S13        MISES
  -------+-----------+-----------+-----------+-----------+-----------+-----------+-------------
      1001  1.6327E+01  1.6186E+00  2.7075E+00  3.0344E+00 -2.2319E-01  8.1813E-01  1.5208E+01
      1002  1.6327E+01  1.6186E+00  2.7075E+00  3.0344E+00 -2.2319E-01  8.1813E-01  1.5208E+01
      1003  1.2589E+01  6.0176E-01  1.1271E+00  3.0837E+00 -9.3581E-02  2.7723E-01  1.2902E+01
      1004  7.6315E+00  2.8353E-01  7.5361E-02  2.9599E+00  1.9666E-02 -7.8898E-02  9.0481E+00
      1005  3.6179E+00  8.0382E-02  1.7861E-02  2.7728E+00  5.7497E-03 -2.0221E-02  5.9838E+00
      1006 -1.2782E+00  4.5534E-02 -9.5333E-03  2.5901E+00  8.4767E-03  1.5335E-02  4.6700E+00
      1007 -4.4678E+00 -1.0921E-02  1.0289E-02  2.2636E+00  5.8321E-03  3.0892E-02  5.9442E+00
      1008 -8.3162E+00 -5.4127E-02  2.3324E-02  1.8335E+00  6.6811E-03  3.3858E-02  8.8880E+00
      1009 -1.0451E+01 -5.9772E-02  1.9816E-02  1.4355E+00  7.5691E-03  5.0519E-02  1.0724E+01
      1010 -1.2879E+01 -8.3474E-02  1.7950E-02  8.5128E-01  4.6600E-03  5.6200E-02  1.2931E+01
      1011 -1.3678E+01 -7.1713E-02  1.9544E-02  4.4692E-01  7.3277E-03  7.4062E-02  1.3674E+01
      1012 -1.4404E+01 -7.8312E-02  2.6515E-02 -1.9102E-01  2.0931E-03  7.8524E-02  1.4382E+01
      1013 -1.3889E+01 -6.1957E-02  1.9970E-02 -5.1432E-01  6.1050E-03  9.5122E-02  1.3898E+01
      1014 -1.2994E+01 -5.3685E-02  2.8321E-02 -1.0717E+00 -3.1604E-04  9.4515E-02  1.3114E+01
      1015 -1.1466E+01 -3.6259E-02  1.5725E-02 -1.2335E+00  3.6591E-03  1.0778E-01  1.1655E+01
      1016 -9.3890E+00 -1.3806E-02  2.3512E-02 -1.5750E+00 -2.0800E-03  9.8478E-02  9.7835E+00
      1017 -7.4149E+00  2.7246E-03  7.0591E-03 -1.5160E+00  1.6447E-04  1.0698E-01  7.8729E+00
      1018 -4.9168E+00  3.8888E-02  1.1908E-02 -1.5289E+00 -3.7124E-03  8.7854E-02  5.6090E+00
      1019 -3.2555E+00  4.0922E-02 -4.5857E-03 -1.2217E+00 -3.6004E-03  8.9261E-02  3.9013E+00
      1020 -1.3243E+00  5.5140E-02 -1.0584E-02 -8.3337E-01 -3.3559E-04  5.7471E-02  1.9774E+00
      1021 -9.7057E-01  7.3871E-02 -1.9905E-02 -6.8707E-01  4.6179E-03  6.3197E-02  1.5588E+00
      1051  1.6327E+01  1.6186E+00  2.7075E+00  3.0344E+00 -2.2319E-01  8.1813E-01  1.5208E+01
      1053  1.2589E+01  6.0176E-01  1.1271E+00  3.0837E+00 -9.3581E-02  2.7723E-01  1.2902E+01
      1055  3.6179E+00  8.0382E-02  1.7861E-02  2.7728E+00  5.7497E-03 -2.0221E-02  5.9838E+00
      1057 -4.4678E+00 -1.0921E-02  1.0289E-02  2.2636E+00  5.8321E-03  3.0892E-02  5.9442E+00
      1059 -1.0451E+01 -5.9772E-02  1.9816E-02  1.4355E+00  7.5691E-03  5.0519E-02  1.0724E+01
      1061 -1.3678E+01 -7.1713E-02  1.9544E-02  4.4692E-01  7.3277E-03  7.4062E-02  1.3674E+01
      1063 -1.3889E+01 -6.1957E-02  1.9970E-02 -5.1432E-01  6.1050E-03  9.5122E-02  1.3898E+01
      1065 -1.1466E+01 -3.6259E-02  1.5725E-02 -1.2335E+00  3.6591E-03  1.0778E-01  1.1655E+01
      1067 -7.4149E+00  2.7246E-03  7.0591E-03 -1.5160E+00  1.6447E-04  1.0698E-01  7.8729E+00
      1069 -3.2555E+00  4.0922E-02 -4.5857E-03 -1.2217E+00 -3.6004E-03  8.9261E-02  3.9013E+00
      1071 -9.7057E-01  7.3871E-02 -1.9905E-02 -6.8707E-01  4.6179E-03  6.3197E-02  1.5588E+00
      1101 -1.1728E-08  4.3080E-09  8.5289E-09  3.0344E+00 -2.2319E-01  1.0629E-09  5.2699E+00
      1102 -1.1728E-08  4.3080E-09  8.5289E-09  3.0344E+00 -2.2319E-01  1.0629E-09  5.2699E+00
      1103 -8.0917E-09  2.6465E-09  5.8524E-09  3.0837E+00 -9.3581E-02  3.1103E-10  5.3436E+00
      1104 -5.3928E-09  4.4974E-09  8.3774E-09  2.9599E+00  1.9666E-02  1.8616E-10  5.1268E+00
      1105 -3.1262E-09  1.5056E-09  4.1603E-09  2.7728E+00  5.7497E-03 -1.3083E-09  4.8026E+00
      1106  3.0900E-09  2.8000E-09  7.4296E-09  2.5901E+00  8.4767E-03  1.5492E-10  4.4862E+00
      1107  5.7305E-09  1.9118E-09  4.6571E-09  2.2636E+00  5.8321E-03 -4.3482E-10  3.9206E+00
      1108  1.2464E-08  3.2186E-09  5.9054E-09  1.8335E+00  6.6811E-03  4.4466E-10  3.1757E+00
      1109  1.1552E-08  2.0504E-09  3.6399E-09  1.4355E+00  7.5690E-03 -5.4207E-10  2.4864E+00
      1110  1.5707E-08  1.7789E-09  3.3195E-09  8.5128E-01  4.6600E-03  6.1530E-10  1.4745E+00
      1111  1.4471E-08  1.6202E-09  2.4735E-09  4.4692E-01  7.3277E-03  3.5001E-10  7.7419E-01
      1112  1.9521E-08  3.1328E-09  3.5653E-09 -1.9102E-01  2.0931E-03  1.8445E-09  3.3087E-01
      1113  1.6779E-08  3.1425E-09  4.9564E-09 -5.1432E-01  6.1050E-03  1.0520E-09  8.9089E-01
      1114  1.9709E-08  3.4870E-09  6.2326E-09 -1.0717E+00 -3.1604E-04  2.0374E-09  1.8562E+00
      1115  1.3528E-08  1.2377E-09  2.9391E-09 -1.2335E+00  3.6591E-03  1.7671E-09  2.1364E+00
      1116  1.1763E-08  9.4170E-10  3.2530E-09 -1.5750E+00 -2.0800E-03  2.2080E-09  2.7281E+00
      1117  8.9536E-09  2.8780E-09  5.4858E-09 -1.5160E+00  1.6447E-04  3.2014E-09  2.6259E+00
      1118  5.2856E-09  3.7830E-09  3.8446E-09 -1.5289E+00 -3.7124E-03  2.0571E-09  2.6481E+00
      1119  2.9656E-09  3.3416E-09  4.5885E-09 -1.2217E+00 -3.6004E-03  2.1103E-09  2.1160E+00
      1120  4.8228E-10  2.7595E-09  3.8023E-09 -8.3337E-01 -3.3559E-04  1.8439E-09  1.4434E+00
      1121 -1.8110E-11  1.4581E-09  3.0597E-09 -6.8707E-01  4.6179E-03  7.3940E-10  1.1901E+00
      1151 -1.6327E+01 -1.6186E+00 -2.7075E+00  3.0344E+00 -2.2319E-01 -8.1813E-01  1.5208E+01
      1153 -1.2589E+01 -6.0176E-01 -1.1271E+00  3.0837E+00 -9.3581E-02 -2.7723E-01  1.2902E+01
      1155 -3.6179E+00 -8.0382E-02 -1.7861E-02  2.7728E+00  5.7497E-03  2.0221E-02  5.9838E+00
      1157  4.4678E+00  1.0921E-02 -1.0289E-02  2.2636E+00  5.8321E-03 -3.0892E-02  5.9442E+00
      1159  1.0451E+01  5.9772E-02 -1.9816E-02  1.4355E+00  7.5690E-03 -5.0519E-02  1.0724E+01
      1161  1.3678E+01  7.1713E-02 -1.9544E-02  4.4692E-01  7.3277E-03 -7.4062E-02  1.3674E+01
      1163  1.3889E+01  6.1957E-02 -1.9970E-02 -5.1432E-01  6.1050E-03 -9.5122E-02  1.3898E+01
      1165  1.1466E+01  3.6259E-02 -1.5725E-02 -1.2335E+00  3.6591E-03 -1.0778E-01  1.1655E+01
      1167  7.4149E+00 -2.7246E-03 -7.0590E-03 -1.5160E+00  1.6446E-04 -1.0698E-01  7.8729E+00
      1169  3.2555E+00 -4.0922E-02  4.5857E-03 -1.2217E+00 -3.6004E-03 -8.9261E-02  3.9013E+00
      1171  9.7057E-01 -7.3871E-02  1.9905E-02 -6.8707E-01  4.6179E-03 -6.3197E-02  1.5588E+00
      1201 -1.6327E+01 -1.6186E+00 -2.7075E+00  3.0344E+00 -2.2319E-01 -8.1813E-01  1.5208E+01
      1202 -1.6327E+01 -1.6186E+00 -2.7075E+00  3.0344E+00 -2.2319E-01 -8.1813E-01  1.5208E+01
      1203 -1.2589E+01 -6.0176E-01 -1.1271E+00  3.0837E+00 -9.3581E-02 -2.7723E-01  1.2902E+01
      1204 -7.6315E+00 -2.8353E-01 -7.5361E-02  2.9599E+00  1.9666E-02  7.8898E-02  9.0481E+00
      1205 -3.6179E+00 -8.0382E-02 -1.7861E-02  2.7728E+00  5.7497E-03  2.0221E-02  5.9838E+00
      1206  1.2782E+00 -4.5534E-02  9.5333E-03  2.5901E+00  8.4767E-03 -1.5335E-02  4.6700E+00
      1207  4.4678E+00  1.0921E-02 -1.0289E-02  2.2636E+00  5.8321E-03 -3.0892E-02  5.9442E+00
      1208  8.3162E+00  5.4127E-02 -2.3324E-02  1.8335E+00  6.6811E-03 -3.3858E-02  8.8880E+00
      1209  1.0451E+01  5.9772E-02 -1.9816E-02  1.4355E+00  7.5690E-03 -5.0519E-02  1.0724E+01
      1210  1.2879E+01  8.3474E-02 -1.7950E-02  8.5128E-01  4.6600E-03 -5.6200E-02  1.2931E+01
      1211  1.3678E+01  7.1713E-02 -1.9544E-02  4.4692E-01  7.3277E-03 -7.4062E-02  1.3674E+01
      1212  1.4404E+01  7.8312E-02 -2.6515E-02 -1.9102E-01  2.0931E-03 -7.8524E-02  1.4382E+01
      1213  1.3889E+01  6.1957E-02 -1.9970E-02 -5.1432E-01  6.1050E-03 -9.5122E-02  1.3898E+01
      1214  1.2994E+01  5.3685E-02 -2.8321E-02 -1.0717E+00 -3.1604E-04 -9.4515E-02  1.3114E+01
      1215  1.1466E+01  3.6259E-02 -1.5725E-02 -1.2335E+00  3.6591E-03 -1.0778E-01  1.1655E+01
      1216  9.3890E+00  1.3806E-02 -2.3512E-02 -1.5750E+00 -2.0800E-03 -9.8478E-02  9.7835E+00
      1217  7.4149E+00 -2.7246E-03 -7.0590E-03 -1.5160E+00  1.6446E-04 -1.0698E-01  7.8729E+00
      1218  4.9168E+00 -3.8888E-02 -1.1908E-02 -1.5289E+00 -3.7124E-03 -8.7854E-02  5.6090E+00
      1219  3.2555E+00 -4.0922E-02  4.5857E-03 -1.2217E+00 -3.6004E-03 -8.9261E-02  3.9013E+00
      1220  1.3243E+00 -5.5140E-02  1.0584E-02 -8.3337E-01 -3.3560E-04 -5.7471E-02  1.9774E+00
      1221  9.7057E-01 -7.3871E-02  1.9905E-02 -6.8707E-01  4.6179E-03 -6.3197E-02  1.5588E+00
      2001  1.6327E+01  1.6186E+00  2.7075E+00  3.0344E+00 -2.2319E-01  8.1813E-01  1.5208E+01
      2002  1.5068E+01  7.6088E-01  1.6530E+00  3.1456E+00 -1.5021E-01  4.5529E-01  1.4937E+01
      2003  1.0721E+01  9.3316E-02  3.3696E-01  3.1084E+00 -2.8778E-02  6.7774E-03  1.1807E+01
      2004  6.0660E+00  9.7805E-02  3.1559E-02  2.8641E+00  4.3862E-03 -3.7999E-02  7.7867E+00
      2005  1.6112E+00 -2.1192E-02 -1.0888E-02  2.6792E+00 -1.2086E-03  9.1175E-03  4.9176E+00
      2006 -2.5436E+00  1.0682E-02  3.7720E-03  2.4786E+00  5.4076E-03  2.9409E-02  4.9940E+00
      2007 -6.0626E+00 -3.9149E-02  2.0200E-02  2.1003E+00  4.5098E-03  3.8670E-02  7.0627E+00
      2008 -9.2369E+00 -4.7920E-02  2.0748E-02  1.7276E+00  9.0236E-03  4.7678E-02  9.6971E+00
      2009 -1.1518E+01 -6.2594E-02  1.8062E-02  1.2365E+00  8.0130E-03  5.8849E-02  1.1694E+01
      2010 -1.3315E+01 -6.8413E-02  1.6059E-02  7.6589E-01  9.9450E-03  7.1831E-02  1.3355E+01
      2011 -1.4077E+01 -6.5832E-02  2.0341E-02  2.4474E-01  8.6615E-03  8.2992E-02  1.4062E+01
      2012 -1.4337E+01 -6.6093E-02  1.5795E-02 -2.3564E-01  9.3156E-03  9.5426E-02  1.4318E+01
      2013 -1.3632E+01 -5.3780E-02  1.6698E-02 -6.7597E-01  8.1110E-03  1.0342E-01  1.3665E+01
      2014 -1.2505E+01 -4.7486E-02  1.1831E-02 -1.0627E+00  6.5287E-03  1.1243E-01  1.2624E+01
      2015 -1.0703E+01 -2.7546E-02  9.4269E-03 -1.3143E+00  5.6467E-03  1.1441E-01  1.0935E+01
      2016 -8.6639E+00 -1.5357E-02  4.6348E-03 -1.5096E+00  2.1029E-03  1.1654E-01  9.0470E+00
      2017 -6.4278E+00  1.0990E-02 -1.1677E-03 -1.4866E+00  1.2867E-03  1.1123E-01  6.9316E+00
      2018 -4.2211E+00  3.3814E-02 -1.5866E-03 -1.4158E+00 -5.2327E-03  1.0516E-01  4.8992E+00
      2019 -2.4248E+00  4.1940E-02 -1.2832E-02 -1.0681E+00 -3.5443E-03  8.9964E-02  3.0659E+00
      2020 -9.7057E-01  7.3871E-02 -1.9905E-02 -6.8707E-01  4.6179E-03  6.3197E-02  1.5588E+00
      2021 -6.1681E-01  9.2602E-02 -2.9226E-02 -5.4077E-01  9.5714E-03  6.8922E-02  1.1504E+00
      2101 -1.1728E-08  4.3080E-09  8.5289E-09  3.0344E+00 -2.2319E-01  1.0629E-09  5.2699E+00
      2102 -9.4411E-09  1.7210E-09  4.5899E-09  3.1456E+00 -1.5021E-01  3.7346E-10  5.4546E+00
      2103 -6.2733E-09  1.8157E-09  4.5142E-09  3.1084E+00 -2.8778E-02 -6.4909E-11  5.3841E+00
      2104 -6.2343E-09  8.5841E-10  2.5257E-09  2.8641E+00  4.3862E-03 -2.0399E-09  4.9608E+00
      2105 -1.9929E-09  9.7209E-12  2.0518E-09  2.6792E+00 -1.2086E-03 -2.0556E-09  4.6405E+00
      2106  2.3636E-09  1.2584E-09  4.0330E-09  2.4786E+00  5.4076E-03 -8.7456E-10  4.2931E+00
      2107  7.0507E-09  1.4677E-09  3.2709E-09  2.1003E+00  4.5098E-03 -7.2969E-10  3.6378E+00
      2108  9.4737E-09  2.1862E-09  3.8002E-09  1.7276E+00  9.0236E-03 -1.1208E-09  2.9923E+00
      2109  1.1095E-08  1.4664E-09  2.5072E-09  1.2365E+00  8.0130E-03 -1.0354E-09  2.1417E+00
      2110  1.1946E-08  8.6386E-10  1.9276E-09  7.6589E-01  9.9450E-03 -3.9722E-10  1.3267E+00
      2111  1.3853E-08  1.5408E-09  2.0505E-09  2.4474E-01  8.6615E-03  2.1736E-10  4.2417E-01
      2112  1.5314E-08  2.9703E-09  4.3183E-09 -2.3564E-01  9.3156E-03  5.5929E-10  4.0846E-01
      2113  1.5408E-08  3.1474E-09  5.6520E-09 -6.7597E-01  8.1110E-03  6.5578E-10  1.1709E+00
      2114  1.4410E-08  1.3857E-09  2.7821E-09 -1.0627E+00  6.5287E-03  1.5467E-09  1.8406E+00
      2115  1.0437E-08  1.1303E-10  1.2923E-09 -1.3143E+00  5.6467E-03  1.6320E-09  2.2765E+00
      2116  1.0788E-08  2.4256E-09  6.3064E-09 -1.5096E+00  2.1029E-03  3.7735E-09  2.6148E+00
      2117  7.5491E-09  3.8462E-09  6.6022E-09 -1.4866E+00  1.2867E-03  3.6981E-09  2.5748E+00
      2118  4.2072E-09  3.6327E-09  4.9816E-09 -1.4158E+00 -5.2327E-03  2.2435E-09  2.4523E+00
      2119  1.8055E-09  3.1210E-09  4.9604E-09 -1.0681E+00 -3.5443E-03  2.1369E-09  1.8500E+00
      2120 -1.8110E-11  1.4581E-09  3.0597E-09 -6.8707E-01  4.6179E-03  7.3940E-10  1.1901E+00
      2121 -5.1850E-10  1.5671E-10  2.3171E-09 -5.4077E-01  9.5714E-03 -3.6511E-10  9.3678E-01
      2201 -1.6327E+01 -1.6186E+00 -2.7075E+00  3.0344E+00 -2.2319E-01 -8.1813E-01  1.5208E+01
      2202 -1.5068E+01 -7.6088E-01 -1.6530E+00  3.1456E+00 -1.5021E-01 -4.5529E-01  1.4937E+01
      2203 -1.0721E+01 -9.3316E-02 -3.3696E-01  3.1084E+00 -2.8778E-02 -6.7774E-03  1.1807E+01
      2204 -6.0660E+00 -9.7805E-02 -3.1559E-02  2.8641E+00  4.3862E-03  3.7999E-02  7.7867E+00
      2205 -1.6112E+00  2.1192E-02  1.0888E-02  2.6792E+00 -1.2086E-03 -9.1175E-03  4.9176E+00
      2206  2.5436E+00 -1.0682E-02 -3.7720E-03  2.4786E+00  5.4076E-03 -2.9409E-02  4.9940E+00
      2207  6.0626E+00  3.9149E-02 -2.0200E-02  2.1003E+00  4.5098E-03 -3.8670E-02  7.0627E+00
      2208  9.2369E+00  4.7920E-02 -2.0748E-02  1.7276E+00  9.0236E-03 -4.7678E-02  9.6971E+00
      2209  1.1518E+01  6.2594E-02 -1.8062E-02  1.2365E+00  8.0130E-03 -5.8849E-02  1.1694E+01
      2210  1.3315E+01  6.8413E-02 -1.6059E-02  7.6589E-01  9.9450E-03 -7.1831E-02  1.3355E+01
      2211  1.4077E+01  6.5832E-02 -2.0341E-02  2.4474E-01  8.6615E-03 -8.2992E-02  1.4062E+01
      2212  1.4337E+01  6.6093E-02 -1.5795E-02 -2.3564E-01  9.3156E-03 -9.5426E-02  1.4318E+01
      2213  1.3632E+01  5.3780E-02 -1.6698E-02 -6.7597E-01  8.1110E-03 -1.0342E-01  1.3665E+01
      2214  1.2505E+01  4.7486E-02 -1.1831E-02 -1.0627E+00  6.5287E-03 -1.1243E-01  1.2624E+01
      2215  1.0703E+01  2.7546E-02 -9.4269E-03 -1.3143E+00  5.6467E-03 -1.1441E-01  1.0935E+01
      2216  8.6639E+00  1.5357E-02 -4.6348E-03 -1.5096E+00  2.1029E-03 -1.1654E-01  9.0470E+00
      2217  6.4278E+00 -1.0990E-02  1.1677E-03 -1.4866E+00  1.2867E-03 -1.1123E-01  6.9316E+00
      2218  4.2211E+00 -3.3814E-02  1.5867E-03 -1.4158E+00 -5.2327E-03 -1.0516E-01  4.8992E+00
      2219  2.4248E+00 -4.1940E-02  1.2832E-02 -1.0681E+00 -3.5443E-03 -8.9964E-02  3.0659E+00
