 
********************************
*RESULT OF EIGEN VALUE ANALYSIS*
********************************
 
 NUMBER OF ITERATIONS = 19
 
   NO.   EIGENVALUE    ANGL.FREQUENCY FREQUENCY(HZ)
   ---   ----------    -------------- -------------
    1   0.513275E+09   0.226556E+05   0.360575E+04
    2   0.513275E+09   0.226556E+05   0.360575E+04
    3   0.181452E+11   0.134704E+06   0.214388E+05


 Mode No.     1

 #### DISPLACEMENT 3D
    NODE     X-DISP      Y-DISP      Z-DISP
---------+-----------+-----------+------------
  -------+-----------+-----------+-----------+-----------+-----------+-----------+-------------
      1001  3.9940E+00  3.9996E-01  3.5839E-01  9.1012E-02 -2.4746E-02  1.7589E-01  3.6315E+00
      1002  3.9940E+00  3.9996E-01  3.5839E-01  9.1012E-02 -2.4746E-02  1.7589E-01  3.6315E+00
      1003  3.7110E+00  2.1484E-01  1.9540E-01  5.7771E-02 -1.1821E-02  1.7644E-01  3.5207E+00
      1004  3.4280E+00  2.9726E-02  3.2417E-02  2.4530E-02  1.1037E-03  1.7699E-01  3.4110E+00
      1005  3.1243E+00  1.4813E-02  1.7172E-02  2.1801E-02  5.0174E-04  1.7552E-01  3.1233E+00
      1006  2.8205E+00 -9.9353E-05  1.9272E-03  1.9071E-02 -1.0021E-04  1.7405E-01  2.8359E+00
      1007  2.5408E+00  2.5531E-04  9.1978E-04  1.8681E-02  1.2494E-05  1.7098E-01  2.5576E+00
      1008  2.2610E+00  6.0997E-04 -8.7634E-05  1.8291E-02  1.2520E-04  1.6792E-01  2.2796E+00
      1009  1.9915E+00  2.4574E-04 -5.9044E-04  1.7710E-02  1.3686E-04  1.6270E-01  2.0117E+00
      1010  1.7220E+00 -1.1850E-04 -1.0932E-03  1.7129E-02  1.4853E-04  1.5749E-01  1.7444E+00
      1011  1.4746E+00 -4.7097E-05 -1.2637E-03  1.6293E-02  1.8443E-04  1.4979E-01  1.4981E+00
      1012  1.2271E+00  2.4308E-05 -1.4341E-03  1.5457E-02  2.2033E-04  1.4210E-01  1.2525E+00
      1013  1.0092E+00  3.0618E-06 -1.6868E-03  1.4314E-02  2.5328E-04  1.3164E-01  1.0357E+00
      1014  7.9129E-01 -1.8184E-05 -1.9395E-03  1.3171E-02  2.8622E-04  1.2117E-01  8.1992E-01
      1015  6.1264E-01 -1.8156E-05 -2.1713E-03  1.1709E-02  3.2254E-04  1.0777E-01  6.4181E-01
      1016  4.3399E-01 -1.8128E-05 -2.4032E-03  1.0247E-02  3.5886E-04  9.4363E-02  4.6522E-01
      1017  3.0451E-01 -2.7969E-05 -2.7355E-03  8.4490E-03  4.0694E-04  7.7898E-02  3.3465E-01
      1018  1.7503E-01 -3.7810E-05 -3.0679E-03  6.6511E-03  4.5502E-04  6.1432E-02  2.0650E-01
      1019  1.0452E-01 -9.5018E-05 -3.3039E-03  4.6127E-03  4.9421E-04  4.1878E-02  1.2891E-01
      1020  3.4021E-02 -1.5223E-04 -3.5399E-03  2.5743E-03  5.3340E-04  2.2325E-02  5.3018E-02
      1021  3.4021E-02 -1.5223E-04 -3.5399E-03  2.5743E-03  5.3340E-04  2.2325E-02  5.3018E-02
      1051  3.9940E+00  3.9996E-01  3.5839E-01  9.1012E-02 -2.4746E-02  1.7589E-01  3.6315E+00
      1053  3.7110E+00  2.1484E-01  1.9540E-01  5.7771E-02 -1.1821E-02  1.7644E-01  3.5207E+00
      1055  3.1243E+00  1.4813E-02  1.7172E-02  2.1801E-02  5.0174E-04  1.7552E-01  3.1233E+00
      1057  2.5408E+00  2.5531E-04  9.1978E-04  1.8681E-02  1.2494E-05  1.7098E-01  2.5576E+00
      1059  1.9915E+00  2.4574E-04 -5.9044E-04  1.7710E-02  1.3686E-04  1.6270E-01  2.0117E+00
      1061  1.4746E+00 -4.7097E-05 -1.2637E-03  1.6293E-02  1.8443E-04  1.4979E-01  1.4981E+00
      1063  1.0092E+00  3.0618E-06 -1.6868E-03  1.4314E-02  2.5328E-04  1.3164E-01  1.0357E+00
      1065  6.1264E-01 -1.8156E-05 -2.1713E-03  1.1709E-02  3.2254E-04  1.0777E-01  6.4181E-01
      1067  3.0451E-01 -2.7969E-05 -2.7355E-03  8.4490E-03  4.0694E-04  7.7898E-02  3.3465E-01
      1069  1.0452E-01 -9.5018E-05 -3.3039E-03  4.6127E-03  4.9421E-04  4.1878E-02  1.2891E-01
      1071  3.4021E-02 -1.5223E-04 -3.5399E-03  2.5743E-03  5.3340E-04  2.2325E-02  5.3018E-02
      1101  3.5168E+00  3.5792E-01  3.0982E-01  2.2609E-02 -2.9568E-03  1.6661E-01  3.1965E+00
      1102  3.5168E+00  3.5792E-01  3.0982E-01  2.2609E-02 -2.9568E-03  1.6661E-01  3.1965E+00
      1103  3.2676E+00  1.9186E-01  1.6937E-01  2.3309E-02 -1.4125E-03  1.7176E-01  3.1016E+00
      1104  3.0184E+00  2.5802E-02  2.8916E-02  2.4009E-02  1.3188E-04  1.7692E-01  3.0070E+00
      1105  2.7510E+00  1.2717E-02  1.5447E-02  2.3857E-02  5.9952E-05  1.7580E-01  2.7541E+00
      1106  2.4835E+00 -3.6765E-04  1.9771E-03  2.3705E-02 -1.1974E-05  1.7468E-01  2.5014E+00
      1107  2.2372E+00  1.3294E-04  9.0174E-04  2.3288E-02  1.4929E-06  1.7161E-01  2.2567E+00
      1108  1.9908E+00  6.3353E-04 -1.7361E-04  2.2871E-02  1.4960E-05  1.6854E-01  2.0123E+00
      1109  1.7535E+00  3.3197E-04 -6.3549E-04  2.2161E-02  1.6353E-05  1.6331E-01  1.7768E+00
      1110  1.5163E+00  3.0414E-05 -1.0974E-03  2.1451E-02  1.7747E-05  1.5807E-01  1.5418E+00
      1111  1.2984E+00  1.2672E-04 -1.2809E-03  2.0403E-02  2.2037E-05  1.5035E-01  1.3253E+00
      1112  1.0805E+00  2.2303E-04 -1.4644E-03  1.9355E-02  2.6327E-05  1.4263E-01  1.1095E+00
      1113  8.8860E-01  2.3632E-04 -1.7189E-03  1.7930E-02  3.0263E-05  1.3213E-01  9.1884E-01
      1114  6.9674E-01  2.4960E-04 -1.9734E-03  1.6505E-02  3.4200E-05  1.2163E-01  7.2928E-01
      1115  5.3944E-01  2.8169E-04 -2.2096E-03  1.4679E-02  3.8539E-05  1.0817E-01  5.7253E-01
      1116  3.8213E-01  3.1377E-04 -2.4458E-03  1.2853E-02  4.2879E-05  9.4717E-02  4.1744E-01
      1117  2.6812E-01  3.4969E-04 -2.7830E-03  1.0611E-02  4.8625E-05  7.8191E-02  3.0204E-01
      1118  1.5411E-01  3.8561E-04 -3.1202E-03  8.3681E-03  5.4370E-05  6.1665E-02  1.8921E-01
      1119  9.2034E-02  3.5995E-04 -3.3527E-03  5.7031E-03  5.9052E-05  4.2026E-02  1.1897E-01
      1120  2.9956E-02  3.3430E-04 -3.5852E-03  3.0380E-03  6.3734E-05  2.2387E-02  5.0400E-02
      1121  2.9956E-02  3.3430E-04 -3.5852E-03  3.0380E-03  6.3734E-05  2.2387E-02  5.0400E-02
      1151  3.0395E+00  3.1588E-01  2.6125E-01 -4.5794E-02  1.8832E-02  1.5732E-01  2.7662E+00
      1153  2.8242E+00  1.6888E-01  1.4333E-01 -1.1154E-02  8.9962E-03  1.6709E-01  2.6839E+00
      1155  2.3776E+00  1.0621E-02  1.3721E-02  2.5913E-02 -3.8184E-04  1.7608E-01  2.3855E+00
      1157  1.9336E+00  1.0573E-05  8.8370E-04  2.7895E-02 -9.5081E-06  1.7224E-01  1.9566E+00
      1159  1.5156E+00  4.1821E-04 -6.8054E-04  2.6612E-02 -1.0416E-04  1.6391E-01  1.5428E+00
      1161  1.1222E+00  3.0054E-04 -1.2981E-03  2.4512E-02 -1.4036E-04  1.5091E-01  1.1535E+00
      1163  7.6802E-01  4.6957E-04 -1.7509E-03  2.1546E-02 -1.9275E-04  1.3262E-01  8.0311E-01
      1165  4.6623E-01  5.8153E-04 -2.2478E-03  1.7650E-02 -2.4546E-04  1.0858E-01  5.0444E-01
      1167  2.3174E-01  7.2735E-04 -2.8305E-03  1.2772E-02 -3.0969E-04  7.8485E-02  2.7050E-01
      1169  7.9545E-02  8.1492E-04 -3.4016E-03  6.7935E-03 -3.7611E-04  4.2174E-02  1.0965E-01
      1171  2.5891E-02  8.2082E-04 -3.6306E-03  3.5018E-03 -4.0593E-04  2.2450E-02  4.8055E-02
      1201  3.0395E+00  3.1588E-01  2.6125E-01 -4.5794E-02  1.8832E-02  1.5732E-01  2.7662E+00
      1202  3.0395E+00  3.1588E-01  2.6125E-01 -4.5794E-02  1.8832E-02  1.5732E-01  2.7662E+00
      1203  2.8242E+00  1.6888E-01  1.4333E-01 -1.1154E-02  8.9962E-03  1.6709E-01  2.6839E+00
      1204  2.6088E+00  2.1878E-02  2.5415E-02  2.3487E-02 -8.3994E-04  1.7685E-01  2.6036E+00
      1205  2.3776E+00  1.0621E-02  1.3721E-02  2.5913E-02 -3.8184E-04  1.7608E-01  2.3855E+00
      1206  2.1465E+00 -6.3594E-04  2.0270E-03  2.8338E-02  7.6262E-05  1.7531E-01  2.1677E+00
      1207  1.9336E+00  1.0573E-05  8.8370E-04  2.7895E-02 -9.5081E-06  1.7224E-01  1.9566E+00
      1208  1.7206E+00  6.5709E-04 -2.5958E-04  2.7452E-02 -9.5279E-05  1.6916E-01  1.7459E+00
      1209  1.5156E+00  4.1821E-04 -6.8054E-04  2.6612E-02 -1.0416E-04  1.6391E-01  1.5428E+00
      1210  1.3105E+00  1.7933E-04 -1.1015E-03  2.5773E-02 -1.1303E-04  1.5866E-01  1.3402E+00
      1211  1.1222E+00  3.0054E-04 -1.2981E-03  2.4512E-02 -1.4036E-04  1.5091E-01  1.1535E+00
      1212  9.3384E-01  4.2175E-04 -1.4946E-03  2.3252E-02 -1.6768E-04  1.4315E-01  9.6756E-01
      1213  7.6802E-01  4.6957E-04 -1.7509E-03  2.1546E-02 -1.9275E-04  1.3262E-01  8.0311E-01
      1214  6.0219E-01  5.1739E-04 -2.0072E-03  1.9840E-02 -2.1782E-04  1.2208E-01  6.3987E-01
      1215  4.6623E-01  5.8153E-04 -2.2478E-03  1.7650E-02 -2.4546E-04  1.0858E-01  5.0444E-01
      1216  3.3027E-01  6.4567E-04 -2.4884E-03  1.5460E-02 -2.7310E-04  9.5071E-02  3.7085E-01
      1217  2.3174E-01  7.2735E-04 -2.8305E-03  1.2772E-02 -3.0969E-04  7.8485E-02  2.7050E-01
      1218  1.3320E-01  8.0903E-04 -3.1725E-03  1.0085E-02 -3.4628E-04  6.1898E-02  1.7283E-01
      1219  7.9545E-02  8.1492E-04 -3.4016E-03  6.7935E-03 -3.7611E-04  4.2174E-02  1.0965E-01
      1220  2.5891E-02  8.2082E-04 -3.6306E-03  3.5018E-03 -4.0593E-04  2.2450E-02  4.8055E-02
      1221  2.5891E-02  8.2082E-04 -3.6306E-03  3.5018E-03 -4.0593E-04  2.2450E-02  4.8055E-02
      2001  3.9940E+00  3.9996E-01  3.5839E-01  9.1012E-02 -2.4746E-02  1.7589E-01  3.6315E+00
      2003  3.7110E+00  2.1484E-01  1.9540E-01  5.7771E-02 -1.1821E-02  1.7644E-01  3.5207E+00
      2005  3.1243E+00  1.4813E-02  1.7172E-02  2.1801E-02  5.0174E-04  1.7552E-01  3.1233E+00
      2007  2.5408E+00  2.5531E-04  9.1978E-04  1.8681E-02  1.2494E-05  1.7098E-01  2.5576E+00
      2009  1.9915E+00  2.4574E-04 -5.9044E-04  1.7710E-02  1.3686E-04  1.6270E-01  2.0117E+00
      2011  1.4746E+00 -4.7097E-05 -1.2637E-03  1.6293E-02  1.8443E-04  1.4979E-01  1.4981E+00
      2013  1.0092E+00  3.0618E-06 -1.6868E-03  1.4314E-02  2.5328E-04  1.3164E-01  1.0357E+00
      2015  6.1264E-01 -1.8156E-05 -2.1713E-03  1.1709E-02  3.2254E-04  1.0777E-01  6.4181E-01
      2017  3.0451E-01 -2.7969E-05 -2.7355E-03  8.4490E-03  4.0694E-04  7.7898E-02  3.3465E-01
      2019  1.0452E-01 -9.5018E-05 -3.3039E-03  4.6127E-03  4.9421E-04  4.1878E-02  1.2891E-01
      2021  3.4021E-02 -1.5223E-04 -3.5399E-03  2.5743E-03  5.3340E-04  2.2325E-02  5.3018E-02
      2101  3.5168E+00  3.5792E-01  3.0982E-01  2.2609E-02 -2.9568E-03  1.6661E-01  3.1965E+00
      2103  3.2676E+00  1.9186E-01  1.6937E-01  2.3309E-02 -1.4125E-03  1.7176E-01  3.1016E+00
      2105  2.7510E+00  1.2717E-02  1.5447E-02  2.3857E-02  5.9952E-05  1.7580E-01  2.7541E+00
      2107  2.2372E+00  1.3294E-04  9.0174E-04  2.3288E-02  1.4929E-06  1.7161E-01  2.2567E+00
      2109  1.7535E+00  3.3197E-04 -6.3549E-04  2.2161E-02  1.6353E-05  1.6331E-01  1.7768E+00
      2111  1.2984E+00  1.2672E-04 -1.2809E-03  2.0403E-02  2.2037E-05  1.5035E-01  1.3253E+00
      2113  8.8860E-01  2.3632E-04 -1.7189E-03  1.7930E-02  3.0263E-05  1.3213E-01  9.1884E-01
      2115  5.3944E-01  2.8169E-04 -2.2096E-03  1.4679E-02  3.8539E-05  1.0817E-01  5.7253E-01
      2117  2.6812E-01  3.4969E-04 -2.7830E-03  1.0611E-02  4.8625E-05  7.8191E-02  3.0204E-01
      2119  9.2034E-02  3.5995E-04 -3.3527E-03  5.7031E-03  5.9052E-05  4.2026E-02  1.1897E-01
      2121  2.9956E-02  3.3430E-04 -3.5852E-03  3.0380E-03  6.3734E-05  2.2387E-02  5.0400E-02
      2201  3.0395E+00  3.1588E-01  2.6125E-01 -4.5794E-02  1.8832E-02  1.5732E-01  2.7662E+00
      2203  2.8242E+00  1.6888E-01  1.4333E-01 -1.1154E-02  8.9962E-03  1.6709E-01  2.6839E+00
      2205  2.3776E+00  1.0621E-02  1.3721E-02  2.5913E-02 -3.8184E-04  1.7608E-01  2.3855E+00
      2207  1.9336E+00  1.0573E-05  8.8370E-04  2.7895E-02 -9.5081E-06  1.7224E-01  1.9566E+00
      2209  1.5156E+00  4.1821E-04 -6.8054E-04  2.6612E-02 -1.0416E-04  1.6391E-01  1.5428E+00
      2211  1.1222E+00  3.0054E-04 -1.2981E-03  2.4512E-02 -1.4036E-04  1.5091E-01  1.1535E+00
      2213  7.6802E-01  4.6957E-04 -1.7509E-03  2.1546E-02 -1.9275E-04  1.3262E-01  8.0311E-01
      2215  4.6623E-01  5.8153E-04 -2.2478E-03  1.7650E-02 -2.4546E-04  1.0858E-01  5.0444E-01
      2217  2.3174E-01  7.2735E-04 -2.8305E-03  1.2772E-02 -3.0969E-04  7.8485E-02  2.7050E-01
      2219  7.9545E-02  8.1492E-04 -3.4016E-03  6.7935E-03 -3.7611E-04  4.2174E-02  1.0965E-01
      2221  2.5891E-02  8.2082E-04 -3.6306E-03  3.5018E-03 -4.0593E-04  2.2450E-02  4.8055E-02
      3001  4.7723E-01  4.2043E-02  4.8570E-02  2.2609E-02 -2.1789E-02  1.6661E-01  5.2232E-01
      3002  4.7723E-01  4.2043E-02  4.8570E-02  2.2609E-02 -2.1789E-02  1.6661E-01  5.2232E-01
      3003  4.4342E-01  2.2984E-02  2.6036E-02  2.3309E-02 -1.0409E-02  1.7176E-01  5.1571E-01
      3004  4.0960E-01  3.9240E-03  3.5014E-03  2.4009E-02  9.7181E-04  1.7692E-01  5.1028E-01
      3005  3.7331E-01  2.0961E-03  1.7257E-03  2.3857E-02  4.4179E-04  1.7580E-01  4.8204E-01
      3006  3.3702E-01  2.6830E-04 -4.9891E-05  2.3705E-02 -8.8236E-05  1.7468E-01  4.5468E-01
      3007  3.0359E-01  1.2237E-04  1.8041E-05  2.3288E-02  1.1001E-05  1.7161E-01  4.2673E-01
      3008  2.7016E-01 -2.3559E-05  8.5972E-05  2.2871E-02  1.1024E-04  1.6854E-01  3.9969E-01
      3009  2.3796E-01 -8.6237E-05  4.5050E-05  2.2161E-02  1.2051E-04  1.6331E-01  3.7164E-01
      3010  2.0576E-01 -1.4892E-04  4.1274E-06  2.1451E-02  1.3078E-04  1.5807E-01  3.4455E-01
      3011  1.7619E-01 -1.7382E-04  1.7196E-05  2.0403E-02  1.6239E-04  1.5035E-01  3.1644E-01
      3012  1.4662E-01 -1.9872E-04  3.0265E-05  1.9355E-02  1.9401E-04  1.4263E-01  2.8926E-01
      3013  1.2059E-01 -2.3325E-04  3.2069E-05  1.7930E-02  2.2301E-04  1.3213E-01  2.6058E-01
      3014  9.4549E-02 -2.6779E-04  3.3872E-05  1.6505E-02  2.5202E-04  1.2163E-01  2.3272E-01
      3015  7.3203E-02 -2.9984E-04  3.8226E-05  1.4679E-02  2.8400E-04  1.0817E-01  2.0280E-01
      3016  5.1856E-02 -3.3190E-04  4.2580E-05  1.2853E-02  3.1598E-04  9.4717E-02  1.7353E-01
      3017  3.6385E-02 -3.7766E-04  4.7454E-05  1.0611E-02  3.5832E-04  7.8191E-02  1.4148E-01
      3018  2.0913E-02 -4.2342E-04  5.2328E-05  8.3681E-03  4.0065E-04  6.1665E-02  1.0984E-01
      3019  1.2489E-02 -4.5497E-04  4.8847E-05  5.7031E-03  4.3516E-04  4.2026E-02  7.4553E-02
      3020  4.0651E-03 -4.8652E-04  4.5365E-05  3.0380E-03  4.6966E-04  2.2387E-02  3.9377E-02
      3021  4.0651E-03 -4.8652E-04  4.5365E-05  3.0380E-03  4.6966E-04  2.2387E-02  3.9377E-02
      3051  4.7723E-01  4.2043E-02  4.8570E-02  2.2609E-02 -2.1789E-02  1.6661E-01  5.2232E-01
      3053  4.4342E-01  2.2984E-02  2.6036E-02  2.3309E-02 -1.0409E-02  1.7176E-01  5.1571E-01
      3055  3.7331E-01  2.0961E-03  1.7257E-03  2.3857E-02  4.4179E-04  1.7580E-01  4.8204E-01
      3057  3.0359E-01  1.2237E-04  1.8041E-05  2.3288E-02  1.1001E-05  1.7161E-01  4.2673E-01
      3059  2.3796E-01 -8.6237E-05  4.5050E-05  2.2161E-02  1.2051E-04  1.6331E-01  3.7164E-01
      3061  1.7619E-01 -1.7382E-04  1.7196E-05  2.0403E-02  1.6239E-04  1.5035E-01  3.1644E-01
      3063  1.2059E-01 -2.3325E-04  3.2069E-05  1.7930E-02  2.2301E-04  1.3213E-01  2.6058E-01
      3065  7.3203E-02 -2.9984E-04  3.8226E-05  1.4679E-02  2.8400E-04  1.0817E-01  2.0280E-01
      3067  3.6385E-02 -3.7766E-04  4.7454E-05  1.0611E-02  3.5832E-04  7.8191E-02  1.4148E-01
      3069  1.2489E-02 -4.5497E-04  4.8847E-05  5.7031E-03  4.3516E-04  4.2026E-02  7.4553E-02
      3071  4.0651E-03 -4.8652E-04  4.5365E-05  3.0380E-03  4.6966E-04  2.2387E-02  3.9377E-02
      3101  8.4352E-11  8.9132E-11  1.0771E-10  2.2609E-02  5.5740E-12  1.6661E-01  2.9122E-01
      3102  8.4352E-11  8.9132E-11  1.0771E-10  2.2609E-02  5.5740E-12  1.6661E-01  2.9122E-01
      3103  7.8676E-11  6.1473E-11  9.1462E-11  2.3309E-02  4.1484E-12  1.7176E-01  3.0023E-01
      3104  7.3000E-11  3.3813E-11  7.5214E-11  2.4009E-02  2.7227E-12  1.7692E-01  3.0925E-01
      3105  6.8107E-11  4.2972E-11  7.6358E-11  2.3857E-02  1.8315E-11  1.7580E-01  3.0729E-01
      3106  6.3213E-11  5.2130E-11  7.7502E-11  2.3705E-02  3.3907E-11  1.7468E-01  3.0533E-01
      3107  8.4367E-11  3.2934E-11  5.9495E-11  2.3288E-02  1.9398E-11  1.7161E-01  2.9996E-01
      3108  1.0552E-10  1.3738E-11  4.1488E-11  2.2871E-02  4.8886E-12  1.6854E-01  2.9460E-01
      3109  9.4027E-11  1.8151E-11  3.2133E-11  2.2161E-02  7.9707E-12  1.6331E-01  2.8545E-01
      3110  8.2535E-11  2.2564E-11  2.2778E-11  2.1451E-02  1.1053E-11  1.5807E-01  2.7630E-01
      3111  9.2140E-11  2.8125E-11  3.8817E-11  2.0403E-02  5.7556E-12  1.5035E-01  2.6280E-01
      3112  1.0175E-10  3.3687E-11  5.4855E-11  1.9355E-02  4.5853E-13  1.4263E-01  2.4930E-01
      3113  9.7473E-11  4.5240E-11  5.1192E-11  1.7930E-02  7.1379E-12  1.3213E-01  2.3095E-01
      3114  9.3201E-11  5.6793E-11  4.7528E-11  1.6505E-02  1.3817E-11  1.2163E-01  2.1260E-01
      3115  1.0498E-10  5.7291E-11  7.0500E-11  1.4679E-02  1.1172E-11  1.0817E-01  1.8908E-01
      3116  1.1677E-10  5.7788E-11  9.3472E-11  1.2853E-02  8.5264E-12  9.4717E-02  1.6556E-01
      3117  7.6211E-11  2.7431E-11  6.5940E-11  1.0611E-02  1.0322E-11  7.8191E-02  1.3667E-01
      3118  3.5654E-11 -2.9257E-12  3.8409E-11  8.3681E-03  1.2118E-11  6.1665E-02  1.0779E-01
      3119  6.4746E-11  3.1016E-11  6.6319E-11  5.7031E-03  1.1374E-11  4.2026E-02  7.3459E-02
      3120  9.3838E-11  6.4959E-11  9.4228E-11  3.0380E-03  1.0631E-11  2.2387E-02  3.9132E-02
      3121  9.3838E-11  6.4959E-11  9.4228E-11  3.0380E-03  1.0631E-11  2.2387E-02  3.9132E-02
      3151 -4.7723E-01 -4.2043E-02 -4.8570E-02  2.2609E-02  2.1789E-02  1.6661E-01  5.2232E-01
      3153 -4.4342E-01 -2.2984E-02 -2.6036E-02  2.3309E-02  1.0409E-02  1.7176E-01  5.1571E-01
      3155 -3.7331E-01 -2.0961E-03 -1.7257E-03  2.3857E-02 -4.4179E-04  1.7580E-01  4.8204E-01
      3157 -3.0359E-01 -1.2237E-04 -1.8040E-05  2.3288E-02 -1.1001E-05  1.7161E-01  4.2673E-01
      3159 -2.3796E-01  8.6237E-05 -4.5050E-05  2.2161E-02 -1.2051E-04  1.6331E-01  3.7164E-01
      3161 -1.7619E-01  1.7382E-04 -1.7196E-05  2.0403E-02 -1.6239E-04  1.5035E-01  3.1644E-01
      3163 -1.2059E-01  2.3325E-04 -3.2069E-05  1.7930E-02 -2.2301E-04  1.3213E-01  2.6058E-01
      3165 -7.3203E-02  2.9984E-04 -3.8226E-05  1.4679E-02 -2.8400E-04  1.0817E-01  2.0280E-01
      3167 -3.6385E-02  3.7766E-04 -4.7454E-05  1.0611E-02 -3.5832E-04  7.8191E-02  1.4148E-01
      3169 -1.2489E-02  4.5497E-04 -4.8847E-05  5.7031E-03 -4.3516E-04  4.2026E-02  7.4553E-02
      3171 -4.0651E-03  4.8652E-04 -4.5365E-05  3.0380E-03 -4.6966E-04  2.2387E-02  3.9377E-02
      3201 -4.7723E-01 -4.2043E-02 -4.8570E-02  2.2609E-02  2.1789E-02  1.6661E-01  5.2232E-01
      3202 -4.7723E-01 -4.2043E-02 -4.8570E-02  2.2609E-02  2.1789E-02  1.6661E-01  5.2232E-01
      3203 -4.4342E-01 -2.2984E-02 -2.6036E-02  2.3309E-02  1.0409E-02  1.7176E-01  5.1571E-01
      3204 -4.0960E-01 -3.9240E-03 -3.5014E-03  2.4009E-02 -9.7181E-04  1.7692E-01  5.1028E-01
      3205 -3.7331E-01 -2.0961E-03 -1.7257E-03  2.3857E-02 -4.4179E-04  1.7580E-01  4.8204E-01
      3206 -3.3702E-01 -2.6830E-04  4.9891E-05  2.3705E-02  8.8236E-05  1.7468E-01  4.5468E-01
      3207 -3.0359E-01 -1.2237E-04 -1.8040E-05  2.3288E-02 -1.1001E-05  1.7161E-01  4.2673E-01
      3208 -2.7016E-01  2.3559E-05 -8.5972E-05  2.2871E-02 -1.1024E-04  1.6854E-01  3.9969E-01
      3209 -2.3796E-01  8.6237E-05 -4.5050E-05  2.2161E-02 -1.2051E-04  1.6331E-01  3.7164E-01
      3210 -2.0576E-01  1.4892E-04 -4.1273E-06  2.1451E-02 -1.3078E-04  1.5807E-01  3.4455E-01
      3211 -1.7619E-01  1.7382E-04 -1.7196E-05  2.0403E-02 -1.6239E-04  1.5035E-01  3.1644E-01
      3212 -1.4662E-01  1.9872E-04 -3.0265E-05  1.9355E-02 -1.9401E-04  1.4263E-01  2.8926E-01
      3213 -1.2059E-01  2.3325E-04 -3.2069E-05  1.7930E-02 -2.2301E-04  1.3213E-01  2.6058E-01
      3214 -9.4549E-02  2.6779E-04 -3.3872E-05  1.6505E-02 -2.5202E-04  1.2163E-01  2.3272E-01
      3215 -7.3203E-02  2.9984E-04 -3.8226E-05  1.4679E-02 -2.8400E-04  1.0817E-01  2.0280E-01
      3216 -5.1856E-02  3.3190E-04 -4.2579E-05  1.2853E-02 -3.1598E-04  9.4717E-02  1.7353E-01
      3217 -3.6385E-02  3.7766E-04 -4.7454E-05  1.0611E-02 -3.5832E-04  7.8191E-02  1.4148E-01
      3218 -2.0913E-02  4.2342E-04 -5.2328E-05  8.3681E-03 -4.0065E-04  6.1665E-02  1.0984E-01
      3219 -1.2489E-02  4.5497E-04 -4.8847E-05  5.7031E-03 -4.3516E-04  4.2026E-02  7.4553E-02
      3220 -4.0651E-03  4.8652E-04 -4.5365E-05  3.0380E-03 -4.6966E-04  2.2387E-02  3.9377E-02
      3221 -4.0651E-03  4.8652E-04 -4.5365E-05  3.0380E-03 -4.6966E-04  2.2387E-02  3.9377E-02
      4001 -3.0395E+00 -3.1588E-01 -2.6125E-01 -4.5794E-02 -1.8832E-02  1.5732E-01  2.7662E+00
      4003 -2.8242E+00 -1.6888E-01 -1.4333E-01 -1.1154E-02 -8.9962E-03  1.6709E-01  2.6839E+00
      4005 -2.3776E+00 -1.0621E-02 -1.3721E-02  2.5913E-02  3.8184E-04  1.7608E-01  2.3855E+00
      4007 -1.9336E+00 -1.0573E-05 -8.8370E-04  2.7895E-02  9.5081E-06  1.7224E-01  1.9566E+00
      4009 -1.5156E+00 -4.1821E-04  6.8054E-04  2.6612E-02  1.0416E-04  1.6391E-01  1.5428E+00
      4011 -1.1222E+00 -3.0054E-04  1.2981E-03  2.4512E-02  1.4036E-04  1.5091E-01  1.1535E+00
      4013 -7.6802E-01 -4.6957E-04  1.7509E-03  2.1546E-02  1.9275E-04  1.3262E-01  8.0311E-01
      4015 -4.6623E-01 -5.8153E-04  2.2478E-03  1.7650E-02  2.4546E-04  1.0858E-01  5.0444E-01
      4017 -2.3174E-01 -7.2735E-04  2.8305E-03  1.2772E-02  3.0969E-04  7.8485E-02  2.7050E-01
      4019 -7.9545E-02 -8.1492E-04  3.4016E-03  6.7935E-03  3.7611E-04  4.2174E-02  1.0965E-01
      4021 -2.5891E-02 -8.2082E-04  3.6306E-03  3.5018E-03  4.0593E-04  2.2450E-02  4.8055E-02
      4101 -3.5168E+00 -3.5792E-01 -3.0982E-01  2.2609E-02  2.9568E-03  1.6661E-01  3.1965E+00
      4103 -3.2676E+00 -1.9186E-01 -1.6937E-01  2.3309E-02  1.4125E-03  1.7176E-01  3.1016E+00
      4105 -2.7510E+00 -1.2717E-02 -1.5447E-02  2.3857E-02 -5.9952E-05  1.7580E-01  2.7541E+00
      4107 -2.2372E+00 -1.3294E-04 -9.0174E-04  2.3288E-02 -1.4929E-06  1.7161E-01  2.2567E+00
      4109 -1.7535E+00 -3.3197E-04  6.3549E-04  2.2161E-02 -1.6353E-05  1.6331E-01  1.7768E+00
      4111 -1.2984E+00 -1.2672E-04  1.2809E-03  2.0403E-02 -2.2037E-05  1.5035E-01  1.3253E+00
      4113 -8.8860E-01 -2.3632E-04  1.7189E-03  1.7930E-02 -3.0263E-05  1.3213E-01  9.1884E-01
      4115 -5.3944E-01 -2.8169E-04  2.2096E-03  1.4679E-02 -3.8539E-05  1.0817E-01  5.7253E-01
